wavelength,flux
4474.4069756686995,9.661767231601945e-17
4476.823762788403,1.1808375894750967e-16
4479.240549908106,9.635113390255031e-17
4481.657337027809,1.2104225139206421e-16
4484.074124147513,1.1346172501402822e-16
4486.490911267217,1.7691910735980412e-16
4488.90769838692,1.3897531779593064e-16
4491.324485506623,1.4558891504543638e-16
4493.7412726263265,1.3450664698141524e-16
4496.158059746031,1.0981559634139434e-16
4498.574846865734,1.2236985729051821e-16
4500.991633985437,1.2168246101480666e-16
4503.40842110514,9.061917351982033e-17
4505.825208224845,1.128319855763492e-16
4508.241995344548,1.1566421772959463e-16
4510.658782464251,1.2942713122024906e-16
4513.075569583954,1.0329433454169332e-16
4515.4923567036585,1.1046412096213573e-16
4517.909143823362,1.1301856985450072e-16
4520.325930943065,1.0764813967915937e-16
4522.742718062768,9.885984230871888e-17
4525.159505182472,1.3533621616417934e-16
4527.576292302176,1.3441536363788028e-16
4529.993079421879,9.959989699134354e-17
4532.409866541582,1.0786821813637972e-16
4534.8266536612855,1.14139497127599e-16
4537.243440780989,9.245855909748308e-17
4539.660227900693,1.1345502092151907e-16
4542.077015020396,7.521659536535934e-17
4544.493802140099,9.793783053026207e-17
4546.910589259803,8.141329664414448e-17
4549.327376379507,9.61351615572942e-17
4551.74416349921,1.227562065171709e-16
4554.160950618913,1.2330086708201711e-16
4556.577737738617,1.1580422007850126e-16
4558.99452485832,1.2858147095920286e-16
4561.411311978024,1.1424390615726668e-16
4563.828099097727,1.0955406876333346e-16
4566.244886217431,1.0561167628835915e-16
4568.661673337134,7.580124303228274e-17
4571.078460456839,1.0498295216647107e-16
4573.495247576541,1.1991895077023866e-16
4575.9120346962445,1.1489000583816831e-16
4578.328821815948,1.2166578245353102e-16
4580.745608935651,1.0567101663137811e-16
4583.162396055355,9.987942123392351e-17
4585.5791831750585,1.2811636063209947e-16
4587.995970294762,9.822399004932631e-17
4590.412757414465,8.841517819395005e-17
4592.829544534169,9.700225257094358e-17
4595.246331653872,7.669736138367614e-17
4597.663118773576,8.12677295273604e-17
4600.079905893279,1.1135728633366818e-16
4602.496693012983,7.666063597297285e-17
4604.913480132686,9.795225175185147e-17
4607.33026725239,8.584810637538052e-17
4609.747054372093,1.4439221358800774e-16
4612.163841491796,1.0556340124171335e-16
4614.5806286115,1.3425223729115746e-16
4616.997415731204,9.360424506783396e-17
4619.414202850907,9.061005707055392e-17
4621.83098997061,9.586820552492551e-17
4624.247777090314,9.290313977134257e-17
4626.6645642100175,1.2738719420125082e-16
4629.081351329721,4.663503979723669e-17
4631.498138449424,9.751930454854053e-17
4633.914925569127,1.0479751321693124e-16
4636.331712688831,6.380388605856722e-17
4638.748499808535,8.736548787084896e-17
4641.165286928238,1.0163409994556446e-16
4643.582074047941,1.0374090511181835e-16
4645.998861167645,1.1144734247501806e-16
4648.415648287349,7.607942524845161e-17
4650.832435407052,6.107631426345048e-17
4653.249222526755,1.0803809545714572e-16
4655.666009646458,6.722559963526216e-17
4658.082796766163,4.2081067660297833e-17
4660.499583885866,7.539780175890744e-17
4662.916371005569,1.3784433284951468e-16
4665.333158125272,1.0657239598003983e-16
4667.7499452449765,8.454225278241726e-17
4670.16673236468,1.0287230144145591e-16
4672.583519484383,1.2443582166211129e-16
4675.000306604086,7.998419781770567e-17
4677.4170937237905,9.868147929602271e-17
4679.833880843494,1.4022621030318864e-16
4682.250667963197,1.2377490942083283e-16
4684.6674550829,1.102548606105661e-16
4687.0842422026035,1.0061547116049733e-16
4689.501029322308,8.845007075116403e-17
4691.917816442011,9.630492680751139e-17
4694.334603561714,1.1549600078212426e-16
4696.751390681417,7.18599595304613e-17
4699.168177801121,1.1079037248012251e-16
4701.584964920825,9.447089582476936e-17
4704.001752040528,1.0395997575549735e-16
4706.418539160231,8.63543249818391e-17
4708.835326279935,1.1521283728242707e-16
4711.252113399639,1.1214267685923626e-16
4713.668900519342,9.723549121833732e-17
4716.085687639045,1.0310145709702114e-16
4718.502474758749,1.0019326373602232e-16
4720.919261878452,8.749456886044486e-17
4723.336048998156,7.248662209949247e-17
4725.752836117859,5.610304474025103e-17
4728.1696232375625,7.259908596478229e-17
4730.586410357266,1.0111769356288001e-16
4733.00319747697,8.251898183893642e-17
4735.419984596673,1.0403305095009099e-16
4737.8367717163765,8.919409134599618e-17
4740.25355883608,1.4910113261719144e-16
4742.670345955783,9.188631349755483e-17
4745.087133075487,6.510423001100953e-17
4747.50392019519,8.354228432357383e-17
4749.920707314894,1.1103016828563882e-16
4752.337494434597,1.196771390848161e-16
4754.754281554301,1.340648696782217e-16
4757.171068674005,1.0303539615877181e-16
4759.587855793708,9.975699995574952e-17
4762.004642913411,1.2971767667343883e-16
4764.421430033114,1.192294539369146e-16
4766.838217152818,8.01958971991649e-17
4769.255004272522,8.666349200823237e-17
4771.671791392225,6.186028074658413e-17
4774.088578511928,8.338280614825543e-17
4776.505365631632,1.1272120087731915e-16
4778.9221527513355,1.0006470692544351e-16
4781.338939871039,1.002079996396096e-16
4783.755726990743,8.680619942014357e-17
4786.172514110445,9.276590484254614e-17
4788.589301230149,8.815591057727491e-17
4791.006088349853,1.1427270197323474e-16
4793.422875469556,1.2633113413946954e-16
4795.839662589259,1.0347212160820396e-16
