wavelength,flux
4225.871483953766,1.7471528381903787e-16
4228.293970382952,2.0274743334601544e-16
4230.716456812138,1.931101907639365e-16
4233.138943241324,1.739416477884171e-16
4235.561429670511,1.7247216777023335e-16
4237.983916099696,1.7323297982399127e-16
4240.406402528883,1.766258665395238e-16
4242.828888958069,1.869243854178869e-16
4245.251375387255,1.9903241702489167e-16
4247.673861816441,1.6532996615740087e-16
4250.096348245627,1.6277398303942588e-16
4252.518834674814,1.5618175179315342e-16
4254.941321104,1.6044622227904323e-16
4257.3638075331855,1.961353228694411e-16
4259.786293962372,1.4928212474865003e-16
4262.208780391558,1.860555964474053e-16
4264.631266820745,1.6826160147926823e-16
4267.05375324993,1.817532981437539e-16
4269.476239679117,1.802832197191705e-16
4271.898726108303,1.8244859067724886e-16
4274.321212537489,1.7739598690106102e-16
4276.743698966675,1.8403160225189702e-16
4279.166185395861,1.7041083974234796e-16
4281.588671825048,1.7613068863784823e-16
4284.011158254234,1.780797695861181e-16
4286.4336446834195,1.8003306015845268e-16
4288.856131112606,1.6145821614815704e-16
4291.278617541792,1.6493134002585662e-16
4293.701103970979,1.7542566657454863e-16
4296.123590400164,1.649501497332704e-16
4298.546076829351,1.69261353787557e-16
4300.968563258537,1.6701976281496684e-16
4303.391049687723,1.8126388024326856e-16
4305.813536116909,1.9939238524586123e-16
4308.236022546095,1.816454148351946e-16
4310.658508975282,2.1252424232651847e-16
4313.080995404468,1.7543381020226384e-16
4315.5034818336535,1.6780925248244994e-16
4317.92596826284,1.689205776678177e-16
4320.348454692026,1.8032539642512663e-16
4322.770941121213,1.717067300090654e-16
4325.193427550398,1.5979415941487275e-16
4327.615913979585,1.5282126703028454e-16
4330.038400408771,1.5688950500476355e-16
4332.460886837956,1.7208809968550416e-16
4334.883373267143,1.4084474832218638e-16
4337.305859696329,1.7321423028966234e-16
4339.728346125516,1.7382163398105254e-16
4342.150832554701,1.5580656766421184e-16
4344.5733189838875,1.4498530893428902e-16
4346.995805413074,1.2196435446928406e-16
4349.41829184226,1.6347042429364568e-16
4351.840778271446,1.7733593434001992e-16
4354.263264700632,1.5099256350534556e-16
4356.6857511298185,1.7234496561673863e-16
