wavelength,flux
4216.565200314218,6.946446360000002e-16
4217.508837391987,6.9436282300000005e-16
4218.452474469756,6.923901319999999e-16
4219.396111547526,6.997860589999999e-16
4220.339748625294,7.06327671e-16
4221.283385703064,7.20280743e-16
4222.227022780833,7.399033599999999e-16
4223.170659858602,7.295406300000001e-16
4224.114296936371,6.98638836e-16
4225.05793401414,6.891104499999999e-16
4226.001571091909,7.044659299999999e-16
4226.945208169677,7.208665589999999e-16
4227.887863315003,7.254798599999999e-16
4228.831500392773,7.141718359999999e-16
4229.775137470542,7.0489641600000005e-16
4230.718774548312,7.222689669999999e-16
4231.66241162608,7.32154612e-16
4232.606048703849,7.054644799999999e-16
4233.549685781619,6.97471642e-16
4234.493322859388,7.29158962e-16
4235.436959937156,7.39625985e-16
4236.380597014925,7.31855047e-16
4237.3242340926945,7.41199256e-16
4238.267871170464,7.390912059999999e-16
4239.211508248232,7.365415749999999e-16
4240.155145326002,7.449049859999999e-16
4241.098782403771,7.38778327e-16
4242.04241948154,7.142428439999999e-16
4242.985074626866,7.15780611e-16
4243.928711704634,7.34189435e-16
4244.872348782404,7.242926949999999e-16
4245.815985860173,7.23174319e-16
4246.7596229379415,7.23746821e-16
4247.703260015711,7.250316219999999e-16
4248.64689709348,7.24490186e-16
4249.59053417125,7.195551299999999e-16
4250.534171249018,7.190181319999999e-16
4251.477808326787,7.041308609999999e-16
4252.421445404557,7.110119799999999e-16
4253.365082482325,7.244480249999999e-16
4254.308719560094,7.1689454899999995e-16
4255.252356637863,7.39313106e-16
4256.1959937156325,7.581723870000001e-16
4257.138648860959,7.672547539999999e-16
4258.082285938727,7.64279075e-16
4259.025923016497,7.591909079999999e-16
4259.969560094266,7.55920102e-16
4260.913197172035,7.42324289e-16
4261.856834249804,7.44170497e-16
4262.800471327572,7.412125699999999e-16
4263.744108405342,7.261322459999999e-16
4264.687745483111,7.25719512e-16
4265.6313825608795,7.230189889999999e-16
4266.575019638649,7.20023339e-16
4267.518656716418,7.20280743e-16
4268.462293794188,7.20950881e-16
4269.405930871956,7.233562769999999e-16
4270.3495679497255,7.269976559999999e-16
4271.293205027495,7.32274438e-16
4272.23586017282,7.413146439999999e-16
4273.179497250589,7.421689590000001e-16
4274.123134328358,7.44143869e-16
4275.066771406127,7.574600879999999e-16
4276.010408483897,7.551323569999999e-16
4276.954045561665,7.44015167e-16
4277.897682639435,7.328891009999999e-16
4278.841319717204,7.37200618e-16
4279.784956794973,7.581834819999999e-16
4280.728593872741,7.35077035e-16
4281.67223095051,7.28193697e-16
4282.61586802828,7.43728916e-16
4283.559505106049,7.406533819999999e-16
4284.5031421838175,7.423486979999999e-16
4285.446779261587,7.43511454e-16
4286.390416339356,7.4598342e-16
4287.3330714846825,7.56665686e-16
4288.276708562451,7.59366209e-16
4289.22034564022,7.509340089999999e-16
4290.163982717989,7.420757609999999e-16
4291.107619795758,7.31744097e-16
4292.051256873527,7.40065347e-16
4292.994893951296,7.555273389999999e-16
4293.938531029065,7.45925726e-16
4294.882168106835,7.315932049999999e-16
4295.825805184603,7.401407929999999e-16
4296.769442262373,7.359091599999999e-16
4297.713079340142,7.316775269999999e-16
4298.656716417911,7.27445894e-16
4299.600353495679,7.23214261e-16
4300.543990573448,7.18982628e-16
4301.487627651218,7.241662119999999e-16
4302.430282796544,7.183080519999999e-16
4303.373919874312,7.1913352e-16
4304.317556952082,7.25655161e-16
4305.261194029851,7.24152898e-16
4306.2048311076205,7.188650209999999e-16
4307.148468185389,7.106347499999999e-16
4308.0921052631575,7.19093578e-16
4309.035742340927,7.456195039999999e-16
4309.979379418696,7.435403009999999e-16
4310.923016496465,7.27885256e-16
4311.866653574234,7.223066899999999e-16
4312.8102906520035,7.242150300000001e-16
4313.753927729773,7.32356541e-16
4314.697564807541,7.33743416e-16
4315.641201885311,7.331997609999999e-16
4316.58483896308,7.36026767e-16
4317.527494108405,7.522720659999999e-16
4318.471131186174,7.495138489999999e-16
4319.414768263943,7.41796167e-16
4320.358405341713,7.51837142e-16
4321.302042419482,7.522787230000001e-16
4322.24567949725,7.50725423e-16
4323.18931657502,7.360422999999999e-16
4324.132953652789,7.33301835e-16
4325.076590730559,7.40941852e-16
4326.020227808327,7.20897625e-16
4326.9638648860955,7.022069879999999e-16
4327.907501963865,7.25890375e-16
4328.851139041634,7.336413419999999e-16
4329.794776119403,7.07097664e-16
4330.738413197172,6.759073999999999e-16
4331.6820502749415,6.834875039999999e-16
4332.624705420268,7.033298019999999e-16
4333.568342498036,7.10366251e-16
4334.5119795758055,7.103773459999999e-16
4335.455616653574,7.19936798e-16
4336.399253731343,7.235670819999999e-16
4337.342890809112,7.08721972e-16
4338.286527886881,6.993023170000001e-16
4339.230164964651,7.10863307e-16
4340.17380204242,7.202829619999999e-16
4341.1174391201885,7.040886999999999e-16
4342.061076197958,7.029747619999999e-16
4343.004713275727,7.19015913e-16
4343.948350353497,7.127494569999999e-16
4344.891987431264,7.016478e-16
4345.835624509034,6.828439939999999e-16
4346.779261586803,6.73430996e-16
4347.721916732129,6.90424098e-16
4348.665553809898,7.01727684e-16
4349.609190887667,6.798439059999999e-16
4350.552827965436,6.772099529999999e-16
4351.496465043206,6.827397009999999e-16
4352.440102120974,6.855112319999999e-16
4353.383739198744,7.060547339999999e-16
4354.327376276512,7.30889782e-16
4355.271013354281,7.24929548e-16
4356.21465043205,7.1033962300000005e-16
4357.158287509819,7.129558239999999e-16
4358.101924587589,7.267335949999999e-16
4359.045561665358,7.119927779999999e-16
