wavelength,flux,fluxerr
3682.947283391563,6.7967653099286154e-15,-4.370824990795158e-19
3685.2223981918464,7.152347375341385e-15,-4.370824990795158e-19
3687.498507795278,6.8752635607734006e-15,-4.370824990795158e-19
3689.77461739871,7.313273204547933e-15,-4.370824990795158e-19
3692.049732198993,7.31415619949557e-15,-4.370824990795158e-19
3694.3258418024247,7.404486582638669e-15,-4.370824990795158e-19
3696.600956602708,7.174069051053215e-15,-4.370824990795158e-19
3698.8770662061393,7.632784926349799e-15,-4.370824990795158e-19
3701.152181006423,6.9811788047422655e-15,-4.370824990795158e-19
3703.4282906098547,7.378349932188661e-15,-4.370824990795158e-19
3705.704400213286,7.880862356887959e-15,-4.370824990795158e-19
3707.979515013569,7.510004478881097e-15,-4.370824990795158e-19
3710.255624617001,7.26329569051177e-15,-4.370824990795158e-19
3712.5307394172846,7.306871491177578e-15,-4.370824990795158e-19
3714.8068490207165,7.532123502319365e-15,-4.370824990795158e-19
3717.0819638209996,7.461439756761152e-15,-4.370824990795158e-19
3719.358073424431,7.948146571897776e-15,-4.370824990795158e-19
3721.633188224714,8.275781847217886e-15,-4.370824990795158e-19
3723.909297828146,7.901480288915245e-15,-4.370824990795158e-19
3726.1854074315775,8.06955837719764e-15,-4.370824990795158e-19
3728.4605222318614,7.568149696182888e-15,-4.370824990795158e-19
3730.736631835293,7.96196544282827e-15,-4.370824990795158e-19
3733.011746635576,7.591769811032134e-15,-4.370824990795158e-19
3735.287856239008,7.796712938378308e-15,-4.370824990795158e-19
3737.5629710392914,8.71233454932882e-15,-4.370824990795158e-19
3739.839080642723,7.647221893743637e-15,-4.370824990795158e-19
3742.1151902461547,7.2530529491192e-15,-4.370824990795158e-19
3744.390305046438,7.380645719052513e-15,-4.370824990795158e-19
3746.6664146498697,8.085982083223659e-15,-4.370824990795158e-19
3748.9415294501528,7.804880641643935e-15,-4.370824990795158e-19
3751.217639053584,7.617509113755706e-15,-4.370824990795158e-19
3753.4927538538677,7.22435561332105e-15,-4.370824990795158e-19
3755.7688634572996,7.088330241637819e-15,-4.370824990795158e-19
3758.044973060731,7.091111675722871e-15,-4.370824990795158e-19
3760.3200878610146,7.0334079558948984e-15,-4.370824990795158e-19
3762.596197464446,7.182766551287424e-15,-4.370824990795158e-19
3764.8713122647296,6.256681450207432e-15,-4.370824990795158e-19
3767.1474218681615,6.583831078306342e-15,-4.370824990795158e-19
3769.4225366684445,6.820871071999061e-15,-4.370824990795158e-19
3771.698646271876,6.902018307686753e-15,-4.370824990795158e-19
3773.9737610721595,6.900384767033628e-15,-4.370824990795158e-19
3776.249870675591,6.605905951997226e-15,-4.370824990795158e-19
3778.525980279023,5.994387801012341e-15,-4.370824990795158e-19
3780.8010950793064,5.993019158843505e-15,-4.370824990795158e-19
3783.077204682738,6.148691168111624e-15,-4.370824990795158e-19
3785.352319483021,6.279506869603806e-15,-4.370824990795158e-19
3787.628429086453,6.7438739125652555e-15,-4.370824990795158e-19
3789.9035438867363,5.909002189575999e-15,-4.370824990795158e-19
3792.1796534901678,5.6864433130245e-15,-4.370824990795158e-19
3794.455763093599,6.10542441567749e-15,-4.370824990795158e-19
3796.7308778938827,6.321846477342923e-15,-4.370824990795158e-19
3799.0069874973146,6.1177863449443855e-15,-4.370824990795158e-19
3801.2821022975977,6.657517006686515e-15,-4.370824990795158e-19
3803.558211901029,6.235136373485128e-15,-4.370824990795158e-19
3805.8333267013127,5.49280252100806e-15,-4.370824990795158e-19
